Date,season,PM_Taiyuanjie,PM_US Post,PM_Xiaoheyan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2/6/2015 09:00:00,4,122,98,183,-11,53.94,1021,-3,cv,1,0,0
2/6/2015 10:00:00,4,132,104,117,-10,46.84,1021,0,SE,2,0,0
2/6/2015 11:00:00,4,137,114,84,-9,43.88,1021,2,SW,2,0,0
2/6/2015 12:00:00,4,132,106,83,-8,44.19,1021,3,SW,6,0,0
2/6/2015 13:00:00,4,107,93,78,-8,41.17,1020,4,SW,8,0,0
2/6/2015 14:00:00,4,91,82,73,-8,41.17,1020,4,SW,10,0,0
2/6/2015 15:00:00,4,89,70,70,-7,44.49,1019,4,SE,2,0,0
2/6/2015 16:00:00,4,118,107,77,-7,44.49,1019,4,SW,2,0,0
2/6/2015 17:00:00,4,175,141,105,-6,51.56,1019,3,SW,4,0,0
2/6/2015 18:00:00,4,189,150,114,-6,55.36,1020,2,SW,6,0,0
2/6/2015 19:00:00,4,191,150,119,-6,63.94,1021,0,SW,7,0,0
2/6/2015 20:00:00,4,169,158,124,-5,69,1021,0,SW,9,0,0
2/6/2015 21:00:00,4,189,151,122,-5,74.22,1022,-1,SW,10,0,0
2/6/2015 22:00:00,4,228,182,158,-5,86.04,1022,-3,SW,12,0,0
2/6/2015 23:00:00,4,135,123,114,-5,79.89,1023,-2,NW,3,0,0
2/7/2015 00:00:00,4,20,27,22,-4,80.04,1023,-1,NW,5,0,0
2/7/2015 01:00:00,4,10,14,15,-13,39.6,1024,-1,NW,12,0,0
2/7/2015 02:00:00,4,10,15,14,-12,46.22,1025,-2,NW,20,0,0
2/7/2015 03:00:00,4,10,21,13,-18,30.29,1026,-3,NW,26,0,0
2/7/2015 04:00:00,4,9,17,13,-21,27.18,1027,-5,NW,33,0,0
2/7/2015 05:00:00,4,8,21,12,-21,29.33,1028,-6,NW,41,0,0
2/7/2015 06:00:00,4,10,19,16,-22,29.01,1028,-7,NW,46,0,0
2/7/2015 07:00:00,4,13,22,15,-23,28.69,1029,-8,NW,51,0,0
2/7/2015 08:00:00,4,13,22,15,-24,26.23,1030,-8,NW,56,0,0
2/7/2015 09:00:00,4,16,31,17,-27,19.96,1031,-8,NW,62,0,0
2/7/2015 10:00:00,4,14,25,16,-27,19.96,1032,-8,NW,70,0,0
2/7/2015 11:00:00,4,15,16,17,-26,20.25,1032,-7,NW,77,0,0
2/7/2015 12:00:00,4,20,17,16,-26,20.25,1031,-7,NW,85,0,0
2/7/2015 13:00:00,4,18,19,17,-26,21.88,1030,-8,NW,92,0,0
2/7/2015 14:00:00,4,19,24,18,-29,16.56,1030,-8,NW,99,0,0
2/7/2015 15:00:00,4,26,36,18,-28,19.66,1030,-9,NW,104,0,0
2/7/2015 16:00:00,4,38,33,20,-27,21.58,1031,-9,NW,111,0,0
2/7/2015 17:00:00,4,33,39,23,-29,19.37,1031,-10,NW,116,0,0
2/7/2015 18:00:00,4,46,36,23,-30,17.62,1031,-10,NW,122,0,0
2/7/2015 19:00:00,4,37,45,25,-31,17.34,1032,-11,NW,129,0,0
2/7/2015 20:00:00,4,29,36,25,-32,18.5,1032,-13,NW,135,0,0
2/7/2015 21:00:00,4,28,26,22,-31,22.11,1033,-14,NW,141,0,0
2/7/2015 22:00:00,4,28,19,20,-31,22.11,1033,-14,NW,148,0,0
2/7/2015 23:00:00,4,18,18,19,-31,24,1033,-15,NW,156,0,0
2/8/2015 00:00:00,4,19,16,17,-31,26.09,1033,-16,NW,162,0,0
2/8/2015 01:00:00,4,18,19,17,-30,31.22,1033,-17,NW,166,0,0
2/8/2015 02:00:00,4,17,48,18,-31,28.37,1034,-17,NW,172,0,0
2/8/2015 03:00:00,4,14,31,16,-30,33.97,1033,-18,NW,176,0,0
2/8/2015 04:00:00,4,16,28,16,-30,33.97,1034,-18,NW,180,0,0
2/8/2015 05:00:00,4,15,31,17,-31,33.63,1034,-19,NW,181,0,0
2/8/2015 06:00:00,4,17,31,17,-30,40.34,1033,-20,cv,1,0,0
2/8/2015 07:00:00,4,21,32,17,-30,40.34,1034,-20,SW,1,0,0
2/8/2015 08:00:00,4,23,29,21,-30,33.97,1034,-18,NW,1,0,0
2/8/2015 09:00:00,4,26,28,24,-30,31.22,1035,-17,NW,3,0,0
2/8/2015 10:00:00,4,33,39,23,-29,31.55,1035,-16,cv,1,0,0
2/8/2015 11:00:00,4,32,30,19,-28,31.89,1035,-15,SW,2,0,0
2/8/2015 12:00:00,4,32,27,19,-29,26.74,1034,-14,SW,5,0,0
2/8/2015 13:00:00,4,35,31,20,-28,27.07,1034,-13,NW,4,0,0
2/8/2015 14:00:00,4,31,29,21,-28,24.96,1033,-12,NW,7,0,0
2/8/2015 15:00:00,4,27,35,22,-28,24.96,1033,-12,NW,10,0,0
2/8/2015 16:00:00,4,28,41,23,-29,20.97,1033,-11,SW,1,0,0
2/8/2015 17:00:00,4,38,39,23,-28,24.96,1033,-12,SE,1,0,0
2/8/2015 18:00:00,4,47,62,41,-25,38.71,1032,-14,SE,3,0,0
2/8/2015 19:00:00,4,52,56,40,-25,42.03,1032,-15,SE,5,0,0
2/8/2015 20:00:00,4,54,64,40,-25,45.68,1032,-16,SE,7,0,0
2/8/2015 21:00:00,4,54,58,37,-25,45.68,1031,-16,SE,10,0,0
2/8/2015 22:00:00,4,52,48,40,-26,41.7,1031,-16,SE,13,0,0
2/8/2015 23:00:00,4,54,50,41,-25,45.68,1030,-16,SE,16,0,0
2/9/2015 00:00:00,4,76,72,49,-25,54.07,1030,-18,SW,2,0,0
2/9/2015 01:00:00,4,83,84,57,-25,49.68,1029,-17,SE,3,0,0
2/9/2015 02:00:00,4,81,76,55,-25,49.68,1028,-17,SE,5,0,0
2/9/2015 03:00:00,4,74,76,56,-25,49.68,1028,-17,SW,1,0,0
2/9/2015 04:00:00,4,75,80,62,-24,54.37,1027,-17,cv,0,0,0
2/9/2015 05:00:00,4,87,92,76,-24,59.18,1027,-18,NE,1,0,0
2/9/2015 06:00:00,4,96,89,135,-24,59.18,1026,-18,NE,4,0,0
2/9/2015 07:00:00,4,115,102,162,-24,59.18,1027,-18,SE,1,0,0
2/9/2015 08:00:00,4,121,122,208,-22,59.74,1027,-16,cv,1,0,0
2/9/2015 09:00:00,4,86,134,202,-18,56.16,1027,-11,SW,2,0,0
2/9/2015 10:00:00,4,79,79,158,-18,44.33,1027,-8,SW,4,0,0
2/9/2015 11:00:00,4,56,134,117,-19,34.88,1026,-6,NW,2,0,0
2/9/2015 12:00:00,4,41,91,87,-19,29.97,1025,-4,cv,1,0,0
2/9/2015 13:00:00,4,39,47,49,-17,35.53,1024,-4,SW,2,0,0
2/9/2015 14:00:00,4,39,34,34,-17,35.53,1023,-4,SW,5,0,0
2/9/2015 15:00:00,4,49,72,50,-17,32.97,1023,-3,SW,8,0,0
2/9/2015 16:00:00,4,74,73,59,-17,32.97,1022,-3,SE,2,0,0
2/9/2015 17:00:00,4,68,73,61,-17,35.53,1022,-4,SE,4,0,0
2/9/2015 18:00:00,4,76,65,76,-17,38.32,1022,-5,SE,6,0,0
2/9/2015 19:00:00,4,86,86,91,-18,37.99,1021,-6,SE,9,0,0
2/9/2015 20:00:00,4,88,75,91,-17,44.65,1021,-7,SE,11,0,0
2/9/2015 21:00:00,4,109,85,99,-17,48.25,1021,-8,SE,15,0,0
2/9/2015 22:00:00,4,122,117,126,-18,47.93,1020,-9,SE,18,0,0
2/9/2015 23:00:00,4,129,123,128,-18,47.93,1019,-9,SE,22,0,0
2/10/2015 00:00:00,4,110,121,149,-18,47.93,1018,-9,SE,26,0,0
2/10/2015 01:00:00,4,137,141,125,-19,40.7,1018,-8,SE,28,0,0
2/10/2015 02:00:00,4,135,140,104,-18,44.33,1017,-8,SE,32,0,0
2/10/2015 03:00:00,4,123,137,89,-19,55.87,1016,-12,NE,4,0,0
2/10/2015 04:00:00,4,128,130,71,-19,65.73,1016,-14,NE,9,0,0
2/10/2015 05:00:00,4,124,170,78,-19,65.73,1016,-14,NE,13,0,0
2/10/2015 06:00:00,4,146,175,78,-19,65.73,1015,-14,NE,17,0,0
2/10/2015 07:00:00,4,151,171,89,-18,71.6,1016,-14,NE,20,0,0
2/10/2015 08:00:00,4,167,159,111,-17,66.23,1016,-12,NE,22,0,0
2/10/2015 09:00:00,4,191,191,170,-16,56.74,1016,-9,SW,2,0,0
2/10/2015 10:00:00,4,269,202,166,-14,53.07,1016,-6,SW,5,0,0
2/10/2015 11:00:00,4,243,232,183,-13,53.36,1016,-5,SW,7,0,0
2/10/2015 12:00:00,4,185,173,150,-14,42.31,1016,-3,SW,10,0,0
2/10/2015 13:00:00,4,130,125,101,-14,39.28,1015,-2,SW,13,0,0
2/10/2015 14:00:00,4,97,95,83,-15,33.61,1015,-1,NW,4,0,0
2/10/2015 15:00:00,4,69,70,61,-16,30.93,1015,-1,NW,8,0,0
2/10/2015 16:00:00,4,47,55,48,-16,30.93,1015,-1,NW,11,0,0
2/10/2015 17:00:00,4,56,44,34,-15,36.18,1015,-2,SW,1,0,0
2/10/2015 18:00:00,4,91,55,34,-14,45.6,1015,-4,cv,1,0,0
2/10/2015 19:00:00,4,57,44,40,-13,53.36,1015,-5,SW,1,0,0
2/10/2015 20:00:00,4,45,68,39,-14,57.3,1016,-7,SW,2,0,0
2/10/2015 21:00:00,4,45,69,39,-14,61.92,1016,-8,SE,1,0,0
2/10/2015 22:00:00,4,42,58,73,-16,61.39,1016,-10,cv,1,0,0
2/10/2015 23:00:00,4,54,64,135,-15,66.71,1015,-10,SE,2,0,0
2/11/2015 00:00:00,4,124,106,136,-15,72.23,1016,-11,cv,1,0,0
2/11/2015 01:00:00,4,157,147,176,-16,78.1,1016,-13,SE,1,0,0
2/11/2015 02:00:00,4,162,126,154,-17,71.81,1016,-13,cv,1,0,0
2/11/2015 03:00:00,4,159,162,134,-16,78.1,1015,-13,SE,2,0,0
2/11/2015 04:00:00,4,203,205,107,-17,71.81,1015,-13,SE,3,0,0
2/11/2015 05:00:00,4,106,184,100,-18,77.75,1015,-15,cv,1,0,0
2/11/2015 06:00:00,4,57,84,120,-17,77.92,1015,-14,SE,3,0,0
2/11/2015 07:00:00,4,56,77,162,-18,71.6,1015,-14,SW,1,0,0
2/11/2015 08:00:00,4,64,90,201,-17,61.12,1016,-11,SW,4,0,0
2/11/2015 09:00:00,4,61,,153,-15,57.02,1016,-8,SW,7,0,0
2/11/2015 10:00:00,4,45,,43,-15,48.87,1016,-6,SW,9,0,0
2/11/2015 11:00:00,4,32,42,30,-17,35.53,1016,-4,SW,12,0,0
2/11/2015 12:00:00,4,29,24,26,-17,30.61,1015,-2,SW,15,0,0
2/11/2015 13:00:00,4,18,25,23,-18,28.13,1015,-2,NW,4,0,0
2/11/2015 14:00:00,4,16,24,19,-18,26.13,1015,-1,NW,8,0,0
2/11/2015 15:00:00,4,23,24,19,-17,28.44,1015,-1,NW,12,0,0
2/11/2015 16:00:00,4,26,36,21,-17,28.44,1014,-1,NW,15,0,0
2/11/2015 17:00:00,4,39,37,24,-16,33.29,1014,-2,NW,17,0,0
2/11/2015 18:00:00,4,42,46,34,-16,35.86,1015,-3,NW,20,0,0
2/11/2015 19:00:00,4,51,60,39,-16,41.67,1015,-5,NE,3,0,0
2/11/2015 20:00:00,4,56,59,43,-16,48.56,1016,-7,NE,5,0,0
2/11/2015 21:00:00,4,49,51,47,-16,44.97,1016,-6,NW,2,0,0
2/11/2015 22:00:00,4,42,48,42,-17,41.35,1016,-6,NE,1,0,0
2/11/2015 23:00:00,4,73,48,36,-16,61.39,1016,-10,SE,1,0,0
2/12/2015 00:00:00,4,62,54,40,-14,72.44,1016,-10,SW,1,0,0
2/12/2015 01:00:00,4,44,39,38,-15,57.02,1017,-8,SW,2,0,0
2/12/2015 02:00:00,4,38,36,43,-15,48.87,1017,-6,NW,4,0,0
2/12/2015 03:00:00,4,26,39,31,-14,53.07,1017,-6,NW,10,0,0
2/12/2015 04:00:00,4,22,36,24,-13,62.18,1018,-7,NW,15,0,0
2/12/2015 05:00:00,4,23,36,24,-14,66.95,1018,-9,NE,3,0,0
2/12/2015 06:00:00,4,25,44,25,-14,66.95,1018,-9,NW,3,0,0
2/12/2015 07:00:00,4,32,38,27,-15,66.71,1019,-10,NW,4,0,0
2/12/2015 08:00:00,4,31,32,28,-14,66.95,1020,-9,NW,5,0,0
2/12/2015 09:00:00,4,39,40,27,-13,62.18,1020,-7,SW,2,0,0
2/12/2015 10:00:00,4,34,30,28,-13,53.36,1020,-5,SE,2,0,0
2/12/2015 11:00:00,4,37,32,29,-13,45.91,1020,-3,NW,5,0,0
2/12/2015 12:00:00,4,31,30,27,-13,42.63,1019,-2,NW,10,0,0
2/12/2015 13:00:00,4,24,28,20,-14,36.5,1018,-1,NW,14,0,0
2/12/2015 14:00:00,4,20,23,18,-15,33.61,1018,-1,NW,18,0,0
2/12/2015 15:00:00,4,20,19,18,-15,33.61,1018,-1,NW,23,0,0
2/12/2015 16:00:00,4,30,22,18,-16,30.93,1018,-1,NW,27,0,0
2/12/2015 17:00:00,4,48,35,21,-16,33.29,1018,-2,NW,30,0,0
2/12/2015 18:00:00,4,93,46,23,-16,35.86,1018,-3,NW,33,0,0
2/12/2015 19:00:00,4,98,41,29,-17,32.97,1018,-3,NW,35,0,0
2/12/2015 20:00:00,4,76,46,32,-17,32.97,1018,-3,cv,1,0,0
2/12/2015 21:00:00,4,68,66,36,-16,44.97,1018,-6,SW,2,0,0
2/12/2015 22:00:00,4,73,88,62,-14,66.95,1018,-9,SE,2,0,0
2/12/2015 23:00:00,4,70,,71,-15,61.65,1018,-9,SE,4,0,0
2/13/2015 00:00:00,4,75,86,72,-15,61.65,1018,-9,SW,2,0,0
2/13/2015 01:00:00,4,111,90,79,-15,66.71,1018,-10,SW,3,0,0
2/13/2015 02:00:00,4,131,111,105,-15,72.23,1019,-11,SW,4,0,0
2/13/2015 03:00:00,4,102,110,96,-13,78.61,1018,-10,SW,5,0,0
2/13/2015 04:00:00,4,90,96,77,-14,78.44,1018,-11,SW,6,0,0
2/13/2015 05:00:00,4,86,91,72,-13,78.61,1018,-10,SW,8,0,0
2/13/2015 06:00:00,4,103,89,73,-14,78.44,1018,-11,SW,10,0,0
2/13/2015 07:00:00,4,108,109,82,-14,78.44,1018,-11,cv,0,0,0
2/13/2015 08:00:00,4,125,135,93,-11,78.94,1019,-8,cv,1,0,0
2/13/2015 09:00:00,4,137,101,78,-9,73.45,1019,-5,SE,2,0,0
2/13/2015 10:00:00,4,102,86,82,-6,79.73,1019,-3,SW,3,0,0
2/13/2015 11:00:00,4,89,81,68,-5,74.22,1018,-1,SW,7,0,0
2/13/2015 12:00:00,4,67,57,57,-6,59.48,1017,1,SW,11,0,0
2/13/2015 13:00:00,4,61,49,48,-8,47.44,1017,2,SW,16,0,0
2/13/2015 14:00:00,4,55,51,49,-7,51.27,1016,2,SW,20,0,0
2/13/2015 15:00:00,4,55,49,47,-6,51.56,1015,3,SW,24,0,0
2/13/2015 16:00:00,4,70,67,58,-6,55.36,1015,2,SW,29,0,0
2/13/2015 17:00:00,4,85,68,66,-6,63.94,1015,0,SW,32,0,0
2/13/2015 18:00:00,4,99,79,66,-5,74.22,1016,-1,SW,34,0,0
2/13/2015 19:00:00,4,104,85,71,-5,74.22,1016,-1,SW,37,0,0
2/13/2015 20:00:00,4,98,65,63,-4,80.04,1016,-1,SW,41,0,0
2/13/2015 21:00:00,4,75,60,56,-4,86.15,1016,-2,SW,43,0,0
2/13/2015 22:00:00,4,88,80,77,-4,86.15,1015,-2,SW,46,0,0
2/13/2015 23:00:00,4,109,,83,-5,86.04,1015,-3,SE,2,0,0
2/14/2015 00:00:00,4,103,84,77,-6,79.73,1014,-3,SE,4,0,0
2/14/2015 01:00:00,4,89,78,74,-7,73.84,1014,-3,SE,6,0,0
2/14/2015 02:00:00,4,82,74,70,-7,68.56,1014,-2,SE,8,0,0
2/14/2015 03:00:00,4,83,81,75,-7,63.69,1012,-1,SE,11,0,0
2/14/2015 04:00:00,4,91,93,75,-7,63.69,1012,-1,SE,13,0,0
2/14/2015 05:00:00,4,102,104,81,-7,63.69,1011,-1,SE,16,0,0
2/14/2015 06:00:00,4,112,108,89,-7,68.56,1011,-2,SE,18,0,0
2/14/2015 07:00:00,4,118,112,102,-7,68.56,1011,-2,SE,20,0,0
2/14/2015 08:00:00,4,120,118,129,-7,63.69,1011,-1,SE,22,0,0
2/14/2015 09:00:00,4,133,123,143,-6,55.36,1012,2,SE,24,0,0
2/14/2015 10:00:00,4,138,111,124,-6,48.04,1012,4,SE,25,0,0
2/14/2015 11:00:00,4,199,137,121,-6,44.8,1012,5,SW,3,0,0
2/14/2015 12:00:00,4,238,183,179,-5,45.1,1012,6,SW,5,0,0
2/14/2015 13:00:00,4,236,180,194,-4,45.4,1012,7,SW,9,0,0
2/14/2015 14:00:00,4,237,192,192,-4,42.4,1012,8,SW,13,0,0
2/14/2015 15:00:00,4,229,212,201,-3,45.7,1013,8,SW,16,0,0
2/14/2015 16:00:00,4,205,,179,-3,52.41,1014,6,NW,2,0,0
2/14/2015 17:00:00,4,209,,170,-4,55.91,1014,4,NW,4,0,0
2/14/2015 18:00:00,4,210,200,170,-5,55.63,1016,3,NW,7,0,0
2/14/2015 19:00:00,4,172,,136,-6,51.56,1017,3,NW,10,0,0
2/14/2015 20:00:00,4,153,,125,-6,55.36,1018,2,NE,4,0,0
2/14/2015 21:00:00,4,176,,137,-7,59.21,1019,0,NE,7,0,0
2/14/2015 22:00:00,4,196,,149,-6,68.78,1019,-1,NE,10,0,0
2/14/2015 23:00:00,4,202,,166,-7,68.56,1020,-2,NE,13,0,0
2/15/2015 00:00:00,4,211,,174,-6,79.73,1020,-3,NE,15,0,0
2/15/2015 01:00:00,4,206,,186,-7,79.58,1021,-4,NE,18,0,0
2/15/2015 02:00:00,4,212,,187,-7,79.58,1021,-4,NE,22,0,0
2/15/2015 03:00:00,4,232,,182,-7,85.82,1021,-5,NE,25,0,0
2/15/2015 04:00:00,4,236,,196,-7,85.82,1020,-5,NE,29,0,0
2/15/2015 05:00:00,4,234,,200,-8,85.7,1020,-6,NE,32,0,0
2/15/2015 06:00:00,4,247,,211,-8,85.7,1021,-6,NE,36,0,0
2/15/2015 07:00:00,4,268,,208,-7,92.61,1021,-6,NE,40,0,0
2/15/2015 08:00:00,4,276,,211,-6,92.67,1021,-5,NE,44,0,0
2/15/2015 09:00:00,4,288,,213,-5,86.04,1021,-3,NE,47,,
2/15/2015 10:00:00,4,271,,230,-4,80.04,1021,-1,NE,49,0,0
2/15/2015 11:00:00,4,311,,240,-3,74.59,1021,1,NE,50,,
2/15/2015 12:00:00,4,311,,213,-3,64.66,1021,3,cv,1,0,0
2/15/2015 13:00:00,4,302,,190,-2,64.9,1020,4,NW,1,0,0
2/15/2015 14:00:00,4,218,,192,-2,60.51,1019,5,cv,1,0,0
2/15/2015 15:00:00,4,234,,193,-2,60.51,1019,5,cv,2,0,0
2/15/2015 16:00:00,4,294,,199,-2,60.51,1019,5,cv,3,0,0
2/15/2015 17:00:00,4,321,299,223,-3,60.25,1019,4,cv,4,0,0
2/15/2015 18:00:00,4,316,331,269,-3,74.59,1019,1,cv,4,0,0
2/15/2015 19:00:00,4,336,305,313,-2,80.34,1019,1,SE,1,0,0
2/15/2015 20:00:00,4,347,367,358,-3,80.19,1019,0,cv,1,0,0
2/15/2015 21:00:00,4,366,352,378,-3,80.19,1019,0,NE,1,0,0
2/15/2015 22:00:00,4,369,395,324,-4,86.15,1019,-2,cv,0,0,0
2/15/2015 23:00:00,4,389,,296,-3,86.26,1019,-1,NE,2,0,0
2/16/2015 00:00:00,4,352,307,288,-4,86.15,1018,-2,cv,1,0,0
2/16/2015 01:00:00,4,281,274,312,-1,92.96,1018,0,SE,2,0,0
2/16/2015 02:00:00,4,280,267,277,-1,86.47,1018,1,SE,5,0,0
2/16/2015 03:00:00,4,308,257,266,-1,86.47,1017,1,SE,6,0,0
2/16/2015 04:00:00,4,353,276,270,-2,86.37,1016,0,NW,1,0,0
2/16/2015 05:00:00,4,330,323,240,-1,92.96,1016,0,NE,3,0.1,0.1
2/16/2015 06:00:00,4,314,311,222,-1,92.96,1015,0,NW,2,1,1.1
2/16/2015 07:00:00,4,291,287,201,-1,92.96,1015,0,NE,2,0.8,1.9
2/16/2015 08:00:00,4,278,258,206,-1,92.96,1015,0,NE,4,0.5,2.4
2/16/2015 09:00:00,4,326,250,255,0,93.02,1015,1,NE,6,0.6,3
2/16/2015 10:00:00,4,272,250,235,0,100,1015,0,SW,2,0.8,3.8
2/16/2015 11:00:00,4,215,199,185,0,100,1015,0,cv,0,0.7,4.5
2/16/2015 12:00:00,4,178,165,156,0,100,1014,0,NW,3,0.3,4.8
2/16/2015 13:00:00,4,154,149,137,-1,92.96,1013,0,NW,7,0.3,5.1
2/16/2015 14:00:00,4,131,114,96,-1,100,1013,-1,NW,11,0.1,5.2
2/16/2015 15:00:00,4,108,107,94,-2,92.91,1014,-1,NW,14,0.8,6
2/16/2015 16:00:00,4,93,89,77,-1,100,1014,-1,NW,17,0.9,6.9
2/16/2015 17:00:00,4,82,80,58,-2,92.91,1014,-1,NW,20,0.4,7.3
2/16/2015 18:00:00,4,70,69,50,-2,92.91,1015,-1,NW,23,0.4,7.7
2/16/2015 19:00:00,4,91,74,50,-2,100,1016,-2,NW,27,0.5,8.2
2/16/2015 20:00:00,4,75,74,58,-2,100,1016,-2,NW,28,0.4,8.6
2/16/2015 21:00:00,4,61,60,52,-3,92.85,1016,-2,NW,31,0.6,9.2
2/16/2015 22:00:00,4,58,56,49,-3,92.85,1016,-2,NW,34,,
2/16/2015 23:00:00,4,61,57,51,-4,92.79,1016,-3,NW,38,0.3,0.3
2/17/2015 00:00:00,4,56,61,54,-4,92.79,1017,-3,NW,42,0.3,0.6
2/17/2015 01:00:00,4,53,61,47,-4,92.79,1017,-3,NW,46,0.3,0.9
2/17/2015 02:00:00,4,48,55,44,-4,92.79,1017,-3,NW,49,0.2,1.1
2/17/2015 03:00:00,4,52,57,49,-5,92.73,1017,-4,NW,52,0,0
2/17/2015 04:00:00,4,52,62,50,-5,92.73,1017,-4,NW,55,0.1,0.1
2/17/2015 05:00:00,4,48,67,47,-5,92.73,1018,-4,NW,58,0.2,0.3
2/17/2015 06:00:00,4,44,58,43,-5,92.73,1018,-4,NW,61,0.1,0.4
2/17/2015 07:00:00,4,46,58,43,-5,92.73,1019,-4,NW,64,,
2/17/2015 08:00:00,4,48,63,46,-6,85.93,1020,-4,NW,67,0,0
2/17/2015 09:00:00,4,55,61,54,-6,85.93,1020,-4,NW,69,0,0
2/17/2015 10:00:00,4,58,69,55,-5,92.73,1021,-4,SW,3,0,0
2/17/2015 11:00:00,4,58,65,52,-5,92.73,1021,-4,NW,4,0,0
2/17/2015 12:00:00,4,50,59,55,-4,92.79,1021,-3,NW,7,0.1,0.1
2/17/2015 13:00:00,4,43,50,43,-4,86.15,1021,-2,NW,9,0,0
2/17/2015 14:00:00,4,41,44,33,-4,80.04,1021,-1,NW,11,0,0
2/17/2015 15:00:00,4,37,45,30,-4,80.04,1021,-1,NW,14,0,0
2/17/2015 16:00:00,4,31,45,29,-4,80.04,1022,-1,NW,17,0,0
2/17/2015 17:00:00,4,33,48,32,-4,80.04,1023,-1,NW,20,0,0
2/17/2015 18:00:00,4,42,54,41,-4,80.04,1023,-1,NE,2,0,0
2/17/2015 19:00:00,4,62,78,42,-4,80.04,1024,-1,NE,4,0,0
2/17/2015 20:00:00,4,69,92,48,-4,86.15,1024,-2,cv,1,0,0
2/17/2015 21:00:00,4,68,95,58,-4,80.04,1025,-1,NW,2,0,0
2/17/2015 22:00:00,4,91,93,68,-5,86.04,1025,-3,SW,2,0,0
2/17/2015 23:00:00,4,198,83,90,-7,92.61,1025,-6,cv,1,0,0
2/18/2015 00:00:00,4,156,117,75,-10,92.42,1025,-9,cv,1,0,0
2/18/2015 01:00:00,4,90,85,65,-11,92.36,1026,-10,cv,2,0,0
2/18/2015 02:00:00,4,55,56,63,-12,85.23,1026,-10,SE,2,0,0
2/18/2015 03:00:00,4,48,58,50,-12,92.29,1026,-11,cv,1,0,0
2/18/2015 04:00:00,4,41,62,44,-13,92.22,1027,-12,SE,1,0,0
2/18/2015 05:00:00,4,39,49,38,-14,84.99,1027,-12,SE,2,0,0
2/18/2015 06:00:00,4,42,56,42,-15,84.87,1028,-13,cv,1,0,0
2/18/2015 07:00:00,4,42,47,38,-16,84.74,1029,-14,cv,2,0,0
2/18/2015 08:00:00,4,34,31,30,-15,84.87,1029,-13,cv,3,0,0
2/18/2015 09:00:00,4,38,32,34,-9,92.48,1030,-8,cv,4,0,0
2/18/2015 10:00:00,4,34,36,36,-12,57.86,1030,-5,NW,5,0,0
2/18/2015 11:00:00,4,38,41,38,-13,49.48,1030,-4,NW,10,0,0
2/18/2015 12:00:00,4,42,48,40,-13,45.91,1030,-3,NW,13,0,0
2/18/2015 13:00:00,4,34,44,36,-12,46.22,1030,-2,NW,15,0,0
2/18/2015 14:00:00,4,32,46,33,-11,46.53,1030,-1,NW,18,0,0
2/18/2015 15:00:00,4,36,48,35,-10,50.38,1030,-1,NE,4,0,0
2/18/2015 16:00:00,4,41,53,41,-10,54.23,1030,-2,NW,5,0,0
2/18/2015 17:00:00,4,53,75,47,-10,54.23,1030,-2,NW,10,0,0
2/18/2015 18:00:00,4,64,114,55,-11,58.13,1030,-4,NE,3,,
2/18/2015 19:00:00,4,84,154,112,-11,67.65,1030,-6,NE,6,0,0
2/18/2015 20:00:00,4,78,259,168,-12,72.85,1031,-8,NE,9,0,0
2/18/2015 21:00:00,4,103,226,158,-12,72.85,1031,-8,NE,11,0,0
2/18/2015 22:00:00,4,125,249,207,-12,78.77,1031,-9,NE,13,0,0
2/18/2015 23:00:00,4,320,,415,-13,78.61,1031,-10,cv,1,0,0
2/19/2015 00:00:00,4,1358,,773,-13,78.61,1031,-10,cv,2,0,0
2/19/2015 01:00:00,4,1528,932,603,-14,84.99,1031,-12,cv,3,0,0
2/19/2015 02:00:00,4,1185,526,825,-14,84.99,1031,-12,SE,1,0,0
2/19/2015 03:00:00,4,938,589,955,-15,84.87,1031,-13,SE,2,0,0
2/19/2015 04:00:00,4,1088,756,889,-15,92.09,1031,-14,NE,2,0,0
2/19/2015 05:00:00,4,1218,886,708,-15,92.09,1031,-14,NE,6,0,0
2/19/2015 06:00:00,4,881,596,574,-17,84.62,1031,-15,NE,9,0,0
2/19/2015 07:00:00,4,624,499,451,-16,92.02,1031,-15,NE,12,0,0
2/19/2015 08:00:00,4,451,369,428,-15,84.87,1031,-13,NE,16,0,0
2/19/2015 09:00:00,4,399,352,489,-12,85.23,1032,-10,NE,18,0,0
2/19/2015 10:00:00,4,397,357,458,-11,73.05,1031,-7,NE,20,0,0
2/19/2015 11:00:00,4,310,250,270,-9,63.2,1030,-3,NE,21,,
2/19/2015 12:00:00,4,246,180,168,-9,58.68,1029,-2,NW,2,0,0
2/19/2015 13:00:00,4,164,99,156,-10,46.84,1029,0,NW,3,0,0
2/19/2015 14:00:00,4,91,84,106,-12,37.13,1028,1,cv,1,0,0
2/19/2015 15:00:00,4,95,71,107,-10,46.84,1027,0,SW,2,,
2/19/2015 16:00:00,4,138,103,130,-10,46.84,1027,0,SW,4,0,0
2/19/2015 17:00:00,4,77,79,98,-9,54.51,1026,-1,SE,2,0,0
2/19/2015 18:00:00,4,80,90,116,-10,58.41,1025,-3,SE,3,0,0
2/19/2015 19:00:00,4,177,144,162,-11,67.65,1026,-6,cv,1,,
2/19/2015 20:00:00,4,239,194,201,-9,73.45,1025,-5,SE,3,0,0
