Date,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2/21/2015 15:00:00,4,73,81,75,7,76.35,1016,11,NW,56,0,0
2/21/2015 16:00:00,4,77,80,81,7,81.61,1016,10,NW,61,0,0
2/21/2015 17:00:00,4,75,77,75,7,81.61,1017,10,NW,65,0,0
2/21/2015 18:00:00,4,76,86,77,6,76.18,1017,10,NW,68,0,0
2/21/2015 19:00:00,4,89,86,74,6,81.48,1018,9,NW,71,0,0
2/21/2015 20:00:00,4,86,84,77,7,87.28,1019,9,NW,75,0,0
2/21/2015 21:00:00,4,80,83,82,6,81.48,1019,9,NW,79,0,0
2/21/2015 22:00:00,4,90,96,90,6,81.48,1019,9,NW,83,0,0
2/21/2015 23:00:00,4,92,96,96,6,81.48,1020,9,NW,85,0,0
2/22/2015 00:00:00,4,105,118,101,6,81.48,1020,9,NW,88,0,0
2/22/2015 01:00:00,4,,118,105,6,81.48,1020,9,NW,90,0,0
2/22/2015 02:00:00,4,115,122,108,6,81.48,1020,9,NW,93,0,0
2/22/2015 03:00:00,4,118,122,110,6,87.19,1020,8,NW,97,0,0
2/22/2015 04:00:00,4,111,112,114,6,87.19,1020,8,NW,101,0,0
2/22/2015 05:00:00,4,105,112,108,6,87.19,1021,8,NW,106,0,0
2/22/2015 06:00:00,4,104,106,111,5,81.34,1021,8,NW,110,0,0
2/22/2015 07:00:00,4,90,85,98,5,81.34,1021,8,NW,115,0,0
2/22/2015 08:00:00,4,69,84,75,4,81.2,1022,7,NW,120,0,0
2/22/2015 09:00:00,4,81,90,81,5,87.09,1023,7,NW,125,0,0
2/22/2015 10:00:00,4,92,111,89,4,81.2,1023,7,NW,130,0,0
2/22/2015 11:00:00,4,100,110,103,3,70.67,1023,8,NE,4,0,0
2/22/2015 12:00:00,4,110,127,109,3,70.67,1023,8,NE,8,0,0
2/22/2015 13:00:00,4,126,140,125,3,66.05,1022,9,NE,12,0,0
2/22/2015 14:00:00,4,138,154,139,4,70.88,1022,9,NE,17,0,0
2/22/2015 15:00:00,4,155,170,154,4,70.88,1021,9,NE,21,0,0
2/22/2015 16:00:00,4,162,161,166,4,75.84,1021,8,NE,25,0,0
2/22/2015 17:00:00,4,158,162,161,4,70.88,1022,9,NE,28,0,0
2/22/2015 18:00:00,4,164,171,157,4,75.84,1022,8,NE,32,0,0
2/22/2015 19:00:00,4,151,140,164,4,75.84,1023,8,NE,36,0,0
2/22/2015 20:00:00,4,116,110,150,5,81.34,1023,8,NE,39,0,0
2/22/2015 21:00:00,4,96,109,115,4,81.2,1023,7,NE,45,0,0
2/22/2015 22:00:00,4,89,86,97,3,75.67,1022,7,NE,49,0,0
2/22/2015 23:00:00,4,75,85,88,3,75.67,1023,7,NE,53,0,0
2/23/2015 00:00:00,4,155,118,89,3,75.67,1024,7,NE,57,0,0
2/23/2015 01:00:00,4,125,56,95,2,75.49,1023,6,NE,62,0,0
2/23/2015 02:00:00,4,43,44,62,3,86.89,1023,5,NE,66,0.5,0.5
2/23/2015 03:00:00,4,30,40,44,0,75.14,1022,4,NE,73,0.6,1.1
2/23/2015 04:00:00,4,26,34,40,1,86.68,1022,3,NE,79,0.6,1.7
2/23/2015 05:00:00,4,26,38,28,1,86.68,1022,3,NE,82,0,0
2/23/2015 06:00:00,4,27,38,29,0,75.14,1023,4,NE,84,0,0
2/23/2015 07:00:00,4,30,38,29,1,80.78,1023,4,NE,86,0,0
2/23/2015 08:00:00,4,35,35,32,2,80.92,1023,5,NE,89,0,0
2/23/2015 09:00:00,4,36,41,36,3,81.06,1022,6,SE,4,0,0
2/23/2015 10:00:00,4,43,54,42,3,75.67,1023,7,SE,7,0,0
2/23/2015 11:00:00,4,48,52,47,3,70.67,1023,8,NE,2,0,0
2/23/2015 12:00:00,4,50,64,52,3,70.67,1023,8,NE,4,,
2/23/2015 13:00:00,4,60,61,55,4,75.84,1022,8,NE,6,0,0
2/23/2015 14:00:00,4,61,69,61,2,61.51,1020,9,NE,10,0,0
2/23/2015 15:00:00,4,68,67,66,2,61.51,1020,9,SE,3,0,0
2/23/2015 16:00:00,4,68,70,62,2,61.51,1019,9,NE,5,0,0
2/23/2015 17:00:00,4,60,64,61,3,70.67,1019,8,SE,4,0,0
2/23/2015 18:00:00,4,62,62,63,3,70.67,1020,8,SE,7,0,0
2/23/2015 19:00:00,4,52,52,55,3,70.67,1020,8,SE,11,0,0
2/23/2015 20:00:00,4,52,58,57,3,70.67,1020,8,NE,3,,
2/23/2015 21:00:00,4,54,57,58,3,70.67,1020,8,SE,3,0,0
2/23/2015 22:00:00,4,50,49,49,3,70.67,1020,8,SE,7,0,0
2/23/2015 23:00:00,4,48,50,42,4,75.84,1021,8,NE,2,0,0
2/24/2015 00:00:00,4,47,47,42,4,75.84,1019,8,NE,4,0,0
2/24/2015 01:00:00,4,49,45,43,5,87.09,1020,7,NE,6,0,0
2/24/2015 02:00:00,4,47,47,44,5,87.09,1019,7,NE,8,0,0
2/24/2015 03:00:00,4,41,46,44,5,87.09,1019,7,NE,12,0,0
2/24/2015 04:00:00,4,38,42,45,5,93.29,1019,6,NE,14,0,0
2/24/2015 05:00:00,4,38,42,36,5,87.09,1019,7,NE,16,0,0
2/24/2015 06:00:00,4,37,38,34,5,87.09,1019,7,NE,18,0,0
2/24/2015 07:00:00,4,39,35,33,5,87.09,1019,7,NE,21,0,0
2/24/2015 08:00:00,4,34,41,42,5,87.09,1021,7,NE,24,0,0
2/24/2015 09:00:00,4,38,42,37,6,93.35,1021,7,SE,2,0,0
2/24/2015 10:00:00,4,42,39,41,6,87.19,1020,8,SE,5,0,0
2/24/2015 11:00:00,4,41,43,41,6,81.48,1020,9,SE,8,0,0
2/24/2015 12:00:00,4,41,48,41,5,76.01,1019,9,SE,11,0,0
2/24/2015 13:00:00,4,48,52,41,6,76.18,1018,10,SE,14,0,0
2/24/2015 14:00:00,4,47,54,51,5,71.07,1017,10,SE,17,0,0
2/24/2015 15:00:00,4,47,45,58,6,76.18,1017,10,SE,20,0,0
2/24/2015 16:00:00,4,43,44,48,5,71.07,1017,10,SE,24,0,0
2/24/2015 17:00:00,4,43,42,46,5,76.01,1017,9,SE,28,0,0
2/24/2015 18:00:00,4,44,52,44,4,70.88,1018,9,SE,32,0,0
2/24/2015 19:00:00,4,46,59,49,4,70.88,1018,9,NE,4,0,0
2/24/2015 20:00:00,4,56,61,53,4,70.88,1018,9,SE,4,0,0
2/24/2015 21:00:00,4,57,55,57,4,70.88,1018,9,SE,7,,
2/24/2015 22:00:00,4,49,48,47,5,76.01,1018,9,SE,10,,
2/24/2015 23:00:00,4,34,42,48,6,87.19,1019,8,SE,12,1.2,1.2
2/25/2015 00:00:00,4,30,32,41,6,87.19,1018,8,SE,15,0.1,1.3
2/25/2015 01:00:00,4,28,31,33,6,87.19,1018,8,SE,19,0,0
2/25/2015 02:00:00,4,17,31,24,7,93.4,1018,8,NE,4,0.1,0.1
2/25/2015 03:00:00,4,15,28,29,7,93.4,1017,8,SE,3,1.3,1.4
2/25/2015 04:00:00,4,12,33,16,7,93.4,1017,8,SE,7,0.3,1.7
2/25/2015 05:00:00,4,22,25,27,7,93.4,1017,8,NE,3,0.7,2.4
2/25/2015 06:00:00,4,27,28,20,7,93.4,1016,8,NE,7,0,0
2/25/2015 07:00:00,4,18,23,21,7,93.4,1016,8,NE,11,0,0
2/25/2015 08:00:00,4,9,18,23,7,93.4,1017,8,NE,16,0.4,0.4
2/25/2015 09:00:00,4,11,24,11,7,93.4,1017,8,SE,4,0.4,0.8
2/25/2015 10:00:00,4,18,,19,7,93.4,1018,8,NE,3,2.1,2.9
2/25/2015 11:00:00,4,22,,24,7,87.28,1017,9,NE,6,0.7,3.6
2/25/2015 12:00:00,4,15,,20,8,93.45,1016,9,SE,7,0,0
2/25/2015 13:00:00,4,17,21,28,8,87.38,1014,10,SE,12,0,0
2/25/2015 14:00:00,4,18,23,19,8,87.38,1015,10,NE,3,1.4,1.4
2/25/2015 15:00:00,4,22,24,21,8,87.38,1016,10,NE,8,4,5.4
2/25/2015 16:00:00,4,20,,27,9,93.5,1015,10,NE,10,1.5,6.9
2/25/2015 17:00:00,4,21,,26,9,100,1016,9,NE,13,2.2,9.1
2/25/2015 18:00:00,4,25,,26,8,93.45,1016,9,NE,16,0.6,9.7
2/25/2015 19:00:00,4,24,,32,8,93.45,1017,9,NE,17,0.9,10.6
2/25/2015 20:00:00,4,31,33,22,8,93.45,1017,9,NE,19,0.3,10.9
2/25/2015 21:00:00,4,31,26,24,8,93.45,1017,9,NE,22,0.1,11
2/25/2015 22:00:00,4,37,34,32,8,93.45,1018,9,NE,25,1.8,12.8
2/25/2015 23:00:00,4,28,31,33,8,93.45,1018,9,NE,30,0.3,13.1
2/26/2015 00:00:00,4,28,32,31,8,93.45,1018,9,NE,34,2.7,15.8
2/26/2015 01:00:00,4,29,29,32,8,93.45,1019,9,NE,38,3,18.8
2/26/2015 02:00:00,4,30,28,37,8,93.45,1018,9,NE,42,0.4,19.2
2/26/2015 03:00:00,4,30,25,29,8,93.45,1018,9,NE,43,0,0
2/26/2015 04:00:00,4,33,28,31,8,100,1018,8,NE,45,0.2,0.2
2/26/2015 05:00:00,4,24,34,34,8,100,1019,8,NE,48,0.2,0.4
2/26/2015 06:00:00,4,24,36,33,8,100,1019,8,NE,52,0,0
2/26/2015 07:00:00,4,32,40,46,8,93.45,1020,9,NE,57,0,0
2/26/2015 08:00:00,4,42,52,50,7,87.28,1020,9,NE,62,0,0
2/26/2015 09:00:00,4,51,69,63,7,87.28,1021,9,NE,69,0,0
2/26/2015 10:00:00,4,78,82,66,7,87.28,1021,9,NE,75,0,0
2/26/2015 11:00:00,4,90,100,80,7,87.28,1022,9,NE,81,0,0
2/26/2015 12:00:00,4,106,126,102,7,87.28,1021,9,NE,86,0,0
2/26/2015 13:00:00,4,121,127,119,6,76.18,1022,10,NE,92,0,0
2/26/2015 14:00:00,4,118,110,121,6,76.18,1021,10,NE,98,0,0
2/26/2015 15:00:00,4,89,86,103,5,76.01,1022,9,NE,103,0,0
2/26/2015 16:00:00,4,60,47,64,4,70.88,1021,9,NE,110,0,0
2/26/2015 17:00:00,4,38,45,43,2,61.51,1022,9,NE,115,0,0
2/26/2015 18:00:00,4,39,52,36,2,65.82,1023,8,NE,120,0,0
2/26/2015 19:00:00,4,41,44,36,3,70.67,1023,8,NE,125,0,0
2/26/2015 20:00:00,4,42,47,37,1,61.26,1024,8,NE,131,0,0
2/26/2015 21:00:00,4,39,45,38,2,65.82,1025,8,NE,135,,
2/26/2015 22:00:00,4,34,36,33,3,70.67,1025,8,NE,139,0,0
2/26/2015 23:00:00,4,32,40,32,3,70.67,1025,8,NE,142,0,0
2/27/2015 00:00:00,4,29,35,35,2,65.82,1025,8,NE,146,0,0
2/27/2015 01:00:00,4,22,30,28,2,65.82,1026,8,NE,150,0,0
2/27/2015 02:00:00,4,24,27,25,2,65.82,1026,8,NE,154,0,0
2/27/2015 03:00:00,4,21,24,25,1,61.26,1025,8,NE,159,0,0
2/27/2015 04:00:00,4,18,24,16,2,65.82,1025,8,NE,164,0,0
2/27/2015 05:00:00,4,9,24,18,1,61.26,1025,8,NE,168,0,0
2/27/2015 06:00:00,4,7,19,17,1,61.26,1026,8,NE,172,0,0
2/27/2015 07:00:00,4,8,21,21,0,56.99,1026,8,NE,177,0.1,0.1
2/27/2015 08:00:00,4,16,19,17,1,65.59,1027,7,NE,183,0.3,0.4
2/27/2015 09:00:00,4,14,19,13,1,65.59,1027,7,NE,189,0,0
2/27/2015 10:00:00,4,18,26,14,1,65.59,1027,7,NE,194,0.3,0.3
2/27/2015 11:00:00,4,15,28,20,1,65.59,1027,7,NE,200,0,0
2/27/2015 12:00:00,4,18,31,20,1,65.59,1026,7,NE,207,0.5,0.5
2/27/2015 13:00:00,4,23,35,25,2,75.49,1027,6,NE,211,3.8,4.3
2/27/2015 14:00:00,4,27,25,27,2,86.79,1026,4,NE,215,,
2/27/2015 15:00:00,4,26,28,23,2,86.79,1026,4,NE,219,2.5,2.5
2/27/2015 16:00:00,4,24,27,23,2,86.79,1026,4,NE,223,1.7,4.2
2/27/2015 17:00:00,4,18,24,23,2,86.79,1027,4,NE,227,0.8,5
2/27/2015 18:00:00,4,14,27,21,2,86.79,1027,4,NE,232,0,0
2/27/2015 19:00:00,4,17,35,18,2,86.79,1027,4,NE,238,0,0
2/27/2015 20:00:00,4,16,20,14,2,80.92,1027,5,NE,244,,
2/27/2015 21:00:00,4,14,17,14,3,86.89,1027,5,NE,247,0.6,0.6
2/27/2015 22:00:00,4,13,17,8,3,86.89,1027,5,NE,251,0,0
2/27/2015 23:00:00,4,12,14,15,3,86.89,1026,5,NE,254,0.9,0.9
2/28/2015 00:00:00,4,13,18,14,3,86.89,1026,5,NE,256,1.8,2.7
2/28/2015 01:00:00,4,15,21,16,3,86.89,1025,5,NE,258,0.5,3.2
2/28/2015 02:00:00,4,14,20,15,4,93.24,1025,5,NE,260,0.5,3.7
2/28/2015 03:00:00,4,8,17,19,4,93.24,1025,5,NE,263,0.5,4.2
2/28/2015 04:00:00,4,10,21,10,4,93.24,1024,5,NE,267,1.2,5.4
2/28/2015 05:00:00,4,8,16,10,4,93.24,1024,5,NE,270,0.4,5.8
2/28/2015 06:00:00,4,7,17,9,3,86.89,1024,5,NE,275,0.3,6.1
2/28/2015 07:00:00,4,11,18,8,4,93.24,1024,5,NE,279,0.2,6.3
2/28/2015 08:00:00,4,9,16,9,3,86.89,1024,5,NE,284,0.1,6.4
2/28/2015 09:00:00,4,6,19,16,3,86.89,1023,5,NE,289,0.2,6.6
2/28/2015 10:00:00,4,8,20,14,4,93.24,1024,5,NE,293,0.5,7.1
2/28/2015 11:00:00,4,11,18,15,4,86.99,1023,6,NE,297,,
2/28/2015 12:00:00,4,17,24,15,5,93.29,1022,6,NE,300,,
2/28/2015 13:00:00,4,18,14,12,4,93.24,1021,5,NE,304,4.9,4.9
2/28/2015 14:00:00,4,13,15,13,5,100,1021,5,NE,308,1.4,6.3
2/28/2015 15:00:00,4,10,17,11,5,100,1021,5,NE,313,,
2/28/2015 16:00:00,4,12,23,16,4,93.24,1022,5,NE,319,0.6,0.6
2/28/2015 17:00:00,4,13,21,14,3,93.19,1022,4,NE,325,,
2/28/2015 18:00:00,4,16,26,15,3,93.19,1023,4,NE,330,0,0
2/28/2015 19:00:00,4,15,20,13,3,93.19,1023,4,NE,335,0,0
2/28/2015 20:00:00,4,17,27,22,3,93.19,1024,4,NW,5,0,0
2/28/2015 21:00:00,4,23,35,27,3,93.19,1024,4,NW,12,0,0
2/28/2015 22:00:00,4,26,28,29,3,93.19,1025,4,NW,18,0,0
2/28/2015 23:00:00,4,22,29,29,2,86.79,1026,4,NW,25,0,0
3/1/2015 00:00:00,1,28,32,27,2,86.79,1026,4,NW,31,0,0
3/1/2015 01:00:00,1,29,34,38,1,80.78,1026,4,NW,38,0,0
3/1/2015 02:00:00,1,27,35,44,2,86.79,1026,4,NW,44,0,0
3/1/2015 03:00:00,1,25,37,36,1,86.68,1025,3,NW,50,0,0
3/1/2015 04:00:00,1,34,43,32,1,86.68,1026,3,NW,56,0,0
3/1/2015 05:00:00,1,37,44,30,0,80.63,1026,3,NW,62,0,0
3/1/2015 06:00:00,1,37,57,40,0,80.63,1027,3,NW,68,0,0
3/1/2015 07:00:00,1,46,66,51,1,86.68,1028,3,NW,73,0,0
3/1/2015 08:00:00,1,55,67,59,0,75.14,1028,4,NW,79,0.1,0.1
3/1/2015 09:00:00,1,64,76,65,0,70.06,1028,5,NW,85,0,0
3/1/2015 10:00:00,1,71,76,76,0,65.36,1028,6,NW,92,0,0
3/1/2015 11:00:00,1,79,90,82,1,65.59,1027,7,NW,98,0,0
3/1/2015 12:00:00,1,96,99,96,0,56.99,1027,8,NW,104,0,0
3/1/2015 13:00:00,1,102,109,102,1,57.25,1026,9,NW,109,0,0
3/1/2015 14:00:00,1,112,113,108,0,49.8,1025,10,NW,113,0,0
3/1/2015 15:00:00,1,116,120,119,0,53.26,1025,9,NW,118,0,0
3/1/2015 16:00:00,1,119,,115,0,53.26,1025,9,NW,122,0,0
3/1/2015 17:00:00,1,116,,110,0,53.26,1025,9,NW,126,0,0
3/1/2015 18:00:00,1,117,,97,2,65.82,1025,8,SW,4,0,0
3/1/2015 19:00:00,1,106,,104,1,65.59,1026,7,NW,4,0,0
3/1/2015 20:00:00,1,111,,111,2,70.47,1025,7,SW,2,0,0
3/1/2015 21:00:00,1,113,,108,2,70.47,1025,7,SW,4,0,0
3/1/2015 22:00:00,1,115,,120,2,75.49,1025,6,SW,6,0,0
3/1/2015 23:00:00,1,118,,125,2,75.49,1025,6,cv,0,0,0
3/2/2015 00:00:00,1,119,,126,2,75.49,1024,6,cv,1,0,0
3/2/2015 01:00:00,1,,,123,2,75.49,1024,6,SW,1,0,0
3/2/2015 02:00:00,1,122,,119,2,80.92,1024,5,cv,1,0,0
3/2/2015 03:00:00,1,119,,125,2,86.79,1023,4,SE,1,0,0
3/2/2015 04:00:00,1,123,,122,2,93.13,1023,3,SW,2,0,0
3/2/2015 05:00:00,1,118,,125,1,86.68,1023,3,SW,4,0,0
3/2/2015 06:00:00,1,120,,125,1,86.68,1022,3,SE,1,0,0
3/2/2015 07:00:00,1,120,,130,1,86.68,1023,3,SW,2,0,0
3/2/2015 08:00:00,1,114,119,135,3,81.06,1023,6,SE,2,0,0
3/2/2015 09:00:00,1,116,138,126,2,70.47,1022,7,SW,4,0,0
3/2/2015 10:00:00,1,123,105,122,2,61.51,1022,9,SE,3,0,0
3/2/2015 11:00:00,1,106,94,99,0,46.58,1021,11,SW,6,0,0
3/2/2015 12:00:00,1,93,92,94,-2,40.23,1020,11,SE,5,0,0
3/2/2015 13:00:00,1,99,97,97,-2,40.23,1018,11,SE,11,0,0
3/2/2015 14:00:00,1,96,91,95,-1,40.54,1017,12,SE,17,0,0
3/2/2015 15:00:00,1,97,102,105,1,50.08,1016,11,SE,23,0,0
3/2/2015 16:00:00,1,104,102,102,2,53.81,1015,11,SE,29,0,0
3/2/2015 17:00:00,1,103,100,96,3,57.77,1015,11,SE,35,0,0
3/2/2015 18:00:00,1,95,100,100,3,61.76,1013,10,SE,42,0,0
3/2/2015 19:00:00,1,93,89,92,4,70.88,1014,9,SE,47,0,0
3/2/2015 20:00:00,1,82,75,83,4,66.27,1014,10,SE,52,0,0
3/2/2015 21:00:00,1,69,69,74,4,66.27,1014,10,SE,58,0,0
3/2/2015 22:00:00,1,67,69,66,5,76.01,1014,9,SE,63,0.3,0.3
3/2/2015 23:00:00,1,64,70,63,6,81.48,1014,9,SE,67,0.7,1
3/3/2015 00:00:00,1,62,72,68,7,93.4,1014,8,SW,4,0.2,1.2
3/3/2015 01:00:00,1,66,72,67,7,93.4,1014,8,SW,7,0.1,1.3
3/3/2015 02:00:00,1,71,71,72,7,93.4,1014,8,SW,10,0.2,1.5
3/3/2015 03:00:00,1,75,73,71,7,93.4,1013,8,SW,11,0.1,1.6
3/3/2015 04:00:00,1,76,80,77,7,93.4,1013,8,SW,13,0,0
3/3/2015 05:00:00,1,81,82,81,7,93.4,1013,8,SW,15,0,0
3/3/2015 06:00:00,1,90,86,85,7,93.4,1013,8,NW,2,0,0
3/3/2015 07:00:00,1,98,102,91,8,100,1014,8,SW,4,0,0
3/3/2015 08:00:00,1,107,112,112,8,93.45,1014,9,SW,7,0,0
3/3/2015 09:00:00,1,109,100,122,8,87.38,1014,10,NW,4,0,0
3/3/2015 10:00:00,1,105,87,110,8,76.52,1014,12,NW,9,0,0
3/3/2015 11:00:00,1,90,81,85,7,66.93,1014,13,NW,15,0,0
3/3/2015 12:00:00,1,83,73,73,7,66.93,1014,13,NW,22,0,0
3/3/2015 13:00:00,1,81,77,75,6,58.54,1014,14,NW,30,0,0
3/3/2015 14:00:00,1,73,78,86,5,58.29,1014,13,NW,38,0,0
3/3/2015 15:00:00,1,,84,89,4,50.92,1014,14,NW,46,0,0
3/3/2015 16:00:00,1,83,95,84,4,54.35,1015,13,NW,54,0,0
3/3/2015 17:00:00,1,115,147,102,4,54.35,1016,13,NW,61,0,0
3/3/2015 18:00:00,1,147,125,141,3,70.67,1018,8,NE,11,0,0
3/3/2015 19:00:00,1,86,73,88,1,65.59,1020,7,NE,21,0,0
3/3/2015 20:00:00,1,45,40,44,0,65.36,1021,6,NE,30,0,0
3/3/2015 21:00:00,1,30,37,31,0,65.36,1022,6,NE,38,0,0
3/3/2015 22:00:00,1,24,22,24,-1,60.76,1023,6,NE,45,0,0
3/3/2015 23:00:00,1,21,23,20,0,70.06,1023,5,NE,50,0,0
3/4/2015 00:00:00,1,19,29,23,-2,56.45,1024,6,NE,56,0,0
3/4/2015 01:00:00,1,,24,25,-2,56.45,1024,6,NE,61,0,0
3/4/2015 02:00:00,1,22,29,24,-3,56.18,1024,5,NE,66,0,0
3/4/2015 03:00:00,1,23,25,20,-3,56.18,1023,5,NE,72,0,0
3/4/2015 04:00:00,1,18,23,21,-3,60.25,1024,4,NE,76,0,0
3/4/2015 05:00:00,1,18,25,23,-3,60.25,1024,4,NE,81,0,0
3/4/2015 06:00:00,1,17,21,20,-3,60.25,1025,4,NE,86,0,0
3/4/2015 07:00:00,1,17,20,15,-3,64.66,1026,3,NE,89,0,0
3/4/2015 08:00:00,1,14,26,19,-3,56.18,1027,5,NE,93,0,0
3/4/2015 09:00:00,1,16,20,22,-4,48.63,1028,6,NE,97,0,0
3/4/2015 10:00:00,1,18,27,18,-4,48.63,1028,6,NE,102,0,0
3/4/2015 11:00:00,1,22,30,23,-3,52.41,1028,6,NE,107,0,0
3/4/2015 12:00:00,1,27,34,26,-4,45.4,1027,7,NE,112,0,0
3/4/2015 13:00:00,1,29,30,34,-4,45.4,1026,7,NE,117,0,0
3/4/2015 14:00:00,1,22,20,28,-4,48.63,1026,6,NE,122,0,0
3/4/2015 15:00:00,1,17,24,20,-5,45.1,1026,6,NE,126,0,0
3/4/2015 16:00:00,1,16,22,21,-4,48.63,1026,6,NE,131,0,0
3/4/2015 17:00:00,1,17,19,20,-5,45.1,1026,6,NE,136,0,0
3/4/2015 18:00:00,1,21,30,19,-4,52.13,1027,5,NE,141,0,0
3/4/2015 19:00:00,1,24,28,20,-4,52.13,1027,5,NE,147,0,0
3/4/2015 20:00:00,1,22,27,16,-4,52.13,1028,5,NE,152,0,0
3/4/2015 21:00:00,1,19,25,21,-4,52.13,1028,5,NE,157,0,0
3/4/2015 22:00:00,1,16,21,20,-4,52.13,1028,5,NE,161,0,0
3/4/2015 23:00:00,1,17,23,15,-4,55.91,1028,4,NE,165,0,0
3/5/2015 00:00:00,1,12,21,15,-4,55.91,1028,4,NE,169,0,0
3/5/2015 01:00:00,1,9,21,18,-3,60.25,1027,4,NE,174,0,0
3/5/2015 02:00:00,1,11,18,18,-3,60.25,1028,4,NE,178,0,0
3/5/2015 03:00:00,1,12,18,15,-3,60.25,1027,4,NE,182,0,0
3/5/2015 04:00:00,1,11,15,5,-3,60.25,1027,4,NE,186,0,0
3/5/2015 05:00:00,1,11,15,10,-3,60.25,1027,4,NE,189,0,0
3/5/2015 06:00:00,1,10,19,14,-3,60.25,1026,4,NE,193,0,0
3/5/2015 07:00:00,1,10,20,15,-2,64.9,1027,4,NE,196,0,0
3/5/2015 08:00:00,1,9,22,16,-3,56.18,1027,5,NE,201,0,0
3/5/2015 09:00:00,1,10,17,13,-2,56.45,1028,6,NE,206,0,0
3/5/2015 10:00:00,1,15,21,15,-2,56.45,1028,6,NE,209,0,0
3/5/2015 11:00:00,1,14,18,11,0,75.14,1027,4,NE,212,0.1,0.1
3/5/2015 12:00:00,1,8,20,7,1,80.78,1027,4,NE,213,0,0
3/5/2015 13:00:00,1,17,20,11,1,80.78,1025,4,cv,1,0,0
3/5/2015 14:00:00,1,17,21,15,1,75.32,1025,5,cv,2,0.2,0.2
3/5/2015 15:00:00,1,11,19,18,2,86.79,1025,4,NE,4,0.1,0.3
3/5/2015 16:00:00,1,12,24,16,1,80.78,1025,4,NE,8,0.1,0.4
3/5/2015 17:00:00,1,16,28,18,1,80.78,1025,4,NE,13,0,0
3/5/2015 18:00:00,1,18,25,18,0,75.14,1025,4,NE,18,0,0
3/5/2015 19:00:00,1,19,33,15,0,75.14,1025,4,NE,22,0,0
3/5/2015 20:00:00,1,26,26,21,1,80.78,1025,4,NE,27,0,0
3/5/2015 21:00:00,1,30,31,24,1,80.78,1026,4,NE,31,0,0
3/5/2015 22:00:00,1,22,29,18,1,80.78,1026,4,NE,34,0,0
3/5/2015 23:00:00,1,22,34,18,1,80.78,1025,4,NE,37,0,0
3/6/2015 00:00:00,1,22,29,24,1,80.78,1025,4,NE,40,0,0
3/6/2015 01:00:00,1,24,30,30,1,80.78,1025,4,NE,43,0,0
3/6/2015 02:00:00,1,24,29,26,2,86.79,1025,4,NE,46,0,0
3/6/2015 03:00:00,1,24,25,24,2,86.79,1025,4,NE,50,0,0
3/6/2015 04:00:00,1,24,23,21,2,86.79,1024,4,NE,53,0,0
3/6/2015 05:00:00,1,25,27,24,2,86.79,1024,4,NE,55,0,0
3/6/2015 06:00:00,1,23,32,21,2,86.79,1025,4,NE,57,0,0
3/6/2015 07:00:00,1,18,31,21,2,86.79,1025,4,NE,60,0,0
3/6/2015 08:00:00,1,18,26,20,2,75.49,1025,6,NE,63,0,0
3/6/2015 09:00:00,1,21,34,24,1,70.27,1025,6,NE,66,0,0
3/6/2015 10:00:00,1,24,26,19,1,65.59,1025,7,NE,69,0,0
3/6/2015 11:00:00,1,26,28,24,1,61.26,1025,8,NE,72,0,0
3/6/2015 12:00:00,1,27,31,26,0,56.99,1024,8,NE,75,0,0
3/6/2015 13:00:00,1,30,36,25,0,53.26,1023,9,NW,2,0,0
3/6/2015 14:00:00,1,28,30,27,0,56.99,1022,8,NE,3,0,0
3/6/2015 15:00:00,1,28,39,29,0,53.26,1022,9,NE,6,0,0
3/6/2015 16:00:00,1,28,30,30,0,56.99,1022,8,NE,8,0,0
3/6/2015 17:00:00,1,27,31,26,1,61.26,1022,8,NE,11,0,0
3/6/2015 18:00:00,1,24,34,23,1,61.26,1022,8,NE,14,0,0
3/6/2015 19:00:00,1,30,40,25,1,65.59,1023,7,SE,3,0,0
3/6/2015 20:00:00,1,32,34,25,2,70.47,1023,7,NE,4,0,0
3/6/2015 21:00:00,1,29,34,27,1,65.59,1023,7,NE,6,0,0
3/6/2015 22:00:00,1,27,31,25,1,65.59,1023,7,NE,8,0,0
3/6/2015 23:00:00,1,25,37,25,1,65.59,1023,7,NE,10,0,0
3/7/2015 00:00:00,1,24,30,26,1,65.59,1024,7,NE,12,0,0
3/7/2015 01:00:00,1,26,34,31,1,70.27,1024,6,NE,13,0,0
3/7/2015 02:00:00,1,29,35,31,1,70.27,1024,6,SW,1,0,0
3/7/2015 03:00:00,1,33,33,29,1,70.27,1023,6,cv,0,0,0
3/7/2015 04:00:00,1,32,35,31,1,70.27,1022,6,cv,0,0,0
3/7/2015 05:00:00,1,36,35,31,1,70.27,1023,6,cv,0,0,0
3/7/2015 06:00:00,1,33,44,33,2,75.49,1023,6,cv,0,0,0
3/7/2015 07:00:00,1,36,38,34,2,75.49,1024,6,NE,1,0,0
3/7/2015 08:00:00,1,36,29,37,1,65.59,1024,7,NE,2,0,0
3/7/2015 09:00:00,1,32,37,40,1,65.59,1025,7,NE,4,0,0
3/7/2015 10:00:00,1,36,44,37,1,61.26,1025,8,NE,6,0,0
3/7/2015 11:00:00,1,46,46,42,0,53.26,1024,9,NE,9,0,0
3/7/2015 12:00:00,1,48,47,49,2,50.36,1024,12,NE,11,0,0
