Date,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
10/9/2014 00:00:00,3,101,126,123,16,73.14,1016,21,cv,1,0,0
10/9/2014 01:00:00,3,96,115,119,17,77.94,1016,21,cv,2,0,0
10/9/2014 02:00:00,3,90,108,135,17,77.94,1015,21,cv,3,0,0
10/9/2014 03:00:00,3,88,124,107,17,88.2,1015,19,SW,1,0,0
10/9/2014 04:00:00,3,96,116,126,16,88.11,1014,18,cv,0,0,0
10/9/2014 05:00:00,3,116,108,122,17,88.2,1014,19,SW,2,0,0
10/9/2014 06:00:00,3,103,114,119,17,88.2,1014,19,SW,3,0,0
10/9/2014 07:00:00,3,83,117,128,17,88.2,1014,19,SW,4,0,0
10/9/2014 08:00:00,3,84,123,138,18,93.94,1015,19,cv,1,0,0
10/9/2014 09:00:00,3,83,129,133,18,88.28,1015,20,SW,2,0,0
10/9/2014 10:00:00,3,82,137,125,18,88.28,1015,20,cv,0,0,0
10/9/2014 11:00:00,3,89,145,132,17,77.94,1015,21,cv,1,0,0
10/9/2014 12:00:00,3,89,135,137,16,73.14,1015,21,cv,2,0,0
10/9/2014 13:00:00,3,107,169,143,17,73.32,1014,22,cv,3,0,0
10/9/2014 14:00:00,3,105,191,251,16,68.81,1013,22,cv,4,0,0
10/9/2014 15:00:00,3,105,196,224,16,68.81,1013,22,NW,1,0,0
10/9/2014 16:00:00,3,153,144,264,16,68.81,1012,22,cv,1,0,0
10/9/2014 17:00:00,3,195,153,239,16,68.81,1012,22,NW,1,0,0
10/9/2014 18:00:00,3,177,145,218,16,68.81,1012,22,cv,1,0,0
10/9/2014 19:00:00,3,152,155,167,15,68.61,1013,21,cv,2,0,0
10/9/2014 20:00:00,3,136,162,160,16,73.14,1013,21,NW,1,0,0
10/9/2014 21:00:00,3,91,157,137,16,73.14,1014,21,NW,2,0,0
10/9/2014 22:00:00,3,106,159,185,16,73.14,1014,21,NW,3,0,0
10/9/2014 23:00:00,3,141,144,259,16,73.14,1014,21,cv,1,0,0
10/10/2014 00:00:00,3,141,153,151,16,77.79,1014,20,cv,2,0,0
10/10/2014 01:00:00,3,164,155,190,16,77.79,1014,20,cv,3,0,0
10/10/2014 02:00:00,3,167,161,185,17,82.89,1014,20,cv,3,0,0
10/10/2014 03:00:00,3,167,170,182,17,82.89,1013,20,cv,3,0,0
10/10/2014 04:00:00,3,148,175,182,17,82.89,1013,20,cv,3,0,0
10/10/2014 05:00:00,3,145,175,204,18,88.28,1013,20,cv,3,0,0
10/10/2014 06:00:00,3,143,170,192,17,82.89,1013,20,cv,3,0,0
10/10/2014 07:00:00,3,135,177,193,18,88.28,1014,20,cv,3,0,0
10/10/2014 08:00:00,3,115,184,190,18,88.28,1015,20,SW,1,0,0
10/10/2014 09:00:00,3,114,184,176,17,82.89,1016,20,cv,0,0,0
10/10/2014 10:00:00,3,120,142,141,17,82.89,1016,20,cv,1,0,0
10/10/2014 11:00:00,3,120,109,126,16,73.14,1016,21,cv,1,0,0
10/10/2014 12:00:00,3,102,103,126,16,77.79,1016,20,cv,2,0,0
10/10/2014 13:00:00,3,102,103,159,16,73.14,1015,21,cv,3,0,0
10/10/2014 14:00:00,3,104,109,140,17,77.94,1014,21,cv,4,0,0
10/10/2014 15:00:00,3,105,110,129,17,77.94,1014,21,cv,5,0,0
10/10/2014 16:00:00,3,100,128,141,17,77.94,1013,21,cv,6,0,0
10/10/2014 17:00:00,3,108,113,132,17,77.94,1013,21,cv,7,0,0
10/10/2014 18:00:00,3,92,99,119,17,77.94,1013,21,cv,8,0,0
10/10/2014 19:00:00,3,93,101,129,17,77.94,1013,21,cv,9,0,0
10/10/2014 20:00:00,3,85,106,132,17,82.89,1014,20,cv,10,0,0
10/10/2014 21:00:00,3,100,99,118,16,73.14,1015,21,NW,2,0,0
10/10/2014 22:00:00,3,78,90,107,16,77.79,1015,20,NW,4,7.7,7.7
10/10/2014 23:00:00,3,70,74,93,16,88.11,1015,18,NW,6,13.5,21.2
10/11/2014 00:00:00,3,70,63,71,16,88.11,1015,18,NW,9,2,23.2
10/11/2014 01:00:00,3,42,58,71,16,93.84,1015,17,NW,11,0.6,23.8
10/11/2014 02:00:00,3,39,62,65,16,88.11,1015,18,NW,13,2.5,26.3
10/11/2014 03:00:00,3,58,71,74,17,93.89,1015,18,NE,3,4.1,30.4
10/11/2014 04:00:00,3,64,60,80,17,93.89,1015,18,NW,3,4.3,34.7
10/11/2014 05:00:00,3,64,60,70,16,88.11,1015,18,NE,3,3.3,38
10/11/2014 06:00:00,3,45,58,60,16,88.11,1015,18,NE,8,1.8,39.8
10/11/2014 07:00:00,3,48,58,68,16,88.11,1016,18,NE,13,1.2,41
10/11/2014 08:00:00,3,49,55,71,16,88.11,1017,18,NE,18,2,43
10/11/2014 09:00:00,3,45,57,69,15,88.02,1018,17,NE,25,2.8,45.8
10/11/2014 10:00:00,3,45,57,60,15,88.02,1019,17,NW,4,1.1,46.9
10/11/2014 11:00:00,3,44,49,57,15,88.02,1019,17,NW,9,1.4,48.3
10/11/2014 12:00:00,3,45,47,58,15,88.02,1019,17,NW,13,1.3,49.6
10/11/2014 13:00:00,3,47,46,60,15,88.02,1019,17,NW,18,0.5,50.1
10/11/2014 14:00:00,3,47,46,51,15,88.02,1018,17,NW,22,0.4,50.5
10/11/2014 15:00:00,3,49,46,54,14,82.52,1018,17,NW,26,1.2,51.7
10/11/2014 16:00:00,3,49,48,56,14,87.93,1018,16,NW,30,0.7,52.4
10/11/2014 17:00:00,3,52,49,52,14,87.93,1018,16,NW,34,1.2,53.6
10/11/2014 18:00:00,3,55,52,60,14,87.93,1019,16,NW,37,0.8,54.4
10/11/2014 19:00:00,3,59,50,66,14,87.93,1020,16,NW,39,0.8,55.2
10/11/2014 20:00:00,3,43,39,49,14,87.93,1021,16,cv,1,0.3,55.5
10/11/2014 21:00:00,3,25,23,45,14,87.93,1022,16,NW,2,0.4,55.9
10/11/2014 22:00:00,3,20,16,26,13,82.4,1022,16,NW,5,0,0
10/11/2014 23:00:00,3,18,11,17,13,82.4,1023,16,NW,7,0.1,0.1
10/12/2014 00:00:00,3,15,12,17,13,87.84,1023,15,cv,1,0.5,0.6
10/12/2014 01:00:00,3,14,21,31,13,87.84,1023,15,cv,2,0.4,1
10/12/2014 02:00:00,3,16,26,26,13,87.84,1023,15,cv,3,0.4,1.4
10/12/2014 03:00:00,3,18,25,32,13,87.84,1024,15,cv,3,0.3,1.7
10/12/2014 04:00:00,3,16,17,16,13,87.84,1024,15,cv,3,0.1,1.8
10/12/2014 05:00:00,3,15,15,17,13,93.7,1024,14,cv,4,0.1,1.9
10/12/2014 06:00:00,3,14,19,24,13,93.7,1025,14,cv,4,0,0
10/12/2014 07:00:00,3,16,19,23,12,87.75,1025,14,NW,1,0,0
10/12/2014 08:00:00,3,17,19,19,12,82.27,1026,15,cv,0,0,0
10/12/2014 09:00:00,3,17,19,21,11,77.01,1027,15,cv,1,0,0
10/12/2014 10:00:00,3,16,17,18,11,77.01,1028,15,cv,2,0,0
10/12/2014 11:00:00,3,23,19,17,10,67.57,1028,16,cv,2,0,0
10/12/2014 12:00:00,3,22,21,29,11,72.23,1028,16,cv,3,,
10/12/2014 13:00:00,3,30,31,43,9,63.18,1027,16,cv,3,0,0
10/12/2014 14:00:00,3,26,33,30,10,63.41,1026,17,cv,3,,
10/12/2014 15:00:00,3,19,19,29,10,63.41,1026,17,cv,4,0,0
10/12/2014 16:00:00,3,20,15,16,8,55.41,1025,17,NE,2,0,0
10/12/2014 17:00:00,3,21,16,20,6,51.48,1025,16,NE,6,0,0
10/12/2014 18:00:00,3,27,23,22,5,48.03,1026,16,NE,9,0,0
10/12/2014 19:00:00,3,24,26,21,8,62.95,1026,15,cv,1,0,0
10/12/2014 20:00:00,3,26,26,16,6,54.88,1027,15,NW,3,0,0
10/12/2014 21:00:00,3,35,28,21,7,58.79,1027,15,cv,1,0,0
10/12/2014 22:00:00,3,22,35,38,7,62.71,1028,14,cv,2,0,0
10/12/2014 23:00:00,3,18,25,29,7,62.71,1028,14,NW,1,0,0
10/13/2014 00:00:00,3,18,24,25,9,71.85,1027,14,cv,0,0,0
10/13/2014 01:00:00,3,19,20,22,10,76.84,1027,14,cv,0,0,0
10/13/2014 02:00:00,3,30,21,28,10,76.84,1027,14,cv,0,0,0
10/13/2014 03:00:00,3,28,24,30,10,76.84,1027,14,cv,0,0,0
10/13/2014 04:00:00,3,28,30,36,9,71.85,1026,14,SW,1,0,0
10/13/2014 05:00:00,3,33,38,30,9,71.85,1026,14,cv,1,0,0
10/13/2014 06:00:00,3,34,37,39,10,76.84,1026,14,cv,2,0,0
10/13/2014 07:00:00,3,39,38,47,9,71.85,1027,14,cv,3,0,0
10/13/2014 08:00:00,3,40,34,42,10,76.84,1027,14,cv,4,0,0
10/13/2014 09:00:00,3,40,28,23,10,76.84,1028,14,SW,2,0,0
10/13/2014 10:00:00,3,23,22,26,8,62.95,1028,15,cv,3,0,0
10/13/2014 11:00:00,3,24,21,22,9,67.36,1028,15,SE,2,0,0
10/13/2014 12:00:00,3,20,18,23,9,67.36,1027,15,cv,1,,
10/13/2014 13:00:00,3,20,22,23,9,67.36,1027,15,cv,2,,
10/13/2014 14:00:00,3,27,25,31,9,63.18,1025,16,cv,3,0,0
10/13/2014 15:00:00,3,40,29,58,7,55.15,1025,16,cv,4,0,0
10/13/2014 16:00:00,3,41,32,38,8,59.04,1025,16,NE,2,,
10/13/2014 17:00:00,3,35,31,34,8,59.04,1025,16,NE,6,0,0
10/13/2014 18:00:00,3,32,33,41,9,67.36,1025,15,NW,2,0,0
10/13/2014 19:00:00,3,35,33,40,7,58.79,1026,15,NE,3,0,0
10/13/2014 20:00:00,3,36,32,34,8,62.95,1026,15,NW,2,0,0
10/13/2014 21:00:00,3,38,30,29,9,67.36,1027,15,cv,1,0,0
10/13/2014 22:00:00,3,36,30,44,9,71.85,1028,14,NW,1,0,0
10/13/2014 23:00:00,3,38,31,38,10,82.01,1028,13,NW,2,0,0
10/14/2014 00:00:00,3,39,29,37,10,82.01,1028,13,SW,1,0,0
10/14/2014 01:00:00,3,39,28,37,10,82.01,1027,13,cv,1,0,0
10/14/2014 02:00:00,3,40,28,41,11,87.66,1026,13,SW,1,0,0
10/14/2014 03:00:00,3,43,30,45,11,87.66,1026,13,cv,1,0,0
10/14/2014 04:00:00,3,52,30,42,10,82.01,1025,13,SW,1,0,0
10/14/2014 05:00:00,3,52,30,59,11,87.66,1025,13,SW,2,0,0
10/14/2014 06:00:00,3,47,34,67,11,87.66,1025,13,cv,0,0,0
10/14/2014 07:00:00,3,43,34,42,11,87.66,1025,13,cv,1,0,0
10/14/2014 08:00:00,3,43,34,53,11,82.14,1026,14,cv,1,0,0
10/14/2014 09:00:00,3,56,45,61,11,77.01,1026,15,cv,2,0,0
10/14/2014 10:00:00,3,59,53,61,11,77.01,1026,15,cv,3,0,0
10/14/2014 11:00:00,3,52,56,70,11,72.23,1026,16,cv,4,0,0
10/14/2014 12:00:00,3,44,56,71,10,63.41,1026,17,cv,5,0,0
10/14/2014 13:00:00,3,56,56,71,9,55.67,1024,18,cv,6,0,0
10/14/2014 14:00:00,3,56,59,65,9,55.67,1023,18,cv,7,0,0
10/14/2014 15:00:00,3,56,58,70,9,55.67,1022,18,SW,2,0,0
10/14/2014 16:00:00,3,48,56,65,10,55.93,1022,19,cv,2,,
10/14/2014 17:00:00,3,53,49,75,10,55.93,1022,19,SE,2,0,0
10/14/2014 18:00:00,3,48,45,63,10,59.54,1022,18,SE,5,0,0
10/14/2014 19:00:00,3,46,42,59,11,67.78,1023,17,SE,8,0,0
10/14/2014 20:00:00,3,39,43,71,11,72.23,1024,16,SE,10,0,0
10/14/2014 21:00:00,3,39,47,63,11,72.23,1024,16,SE,12,0,0
10/14/2014 22:00:00,3,42,51,60,11,72.23,1025,16,cv,0,0,0
10/14/2014 23:00:00,3,42,55,61,11,72.23,1025,16,cv,1,0,0
10/15/2014 00:00:00,3,46,54,66,11,77.01,1025,15,cv,2,0,0
10/15/2014 01:00:00,3,46,59,66,12,82.27,1025,15,cv,2,0,0
10/15/2014 02:00:00,3,56,64,65,12,82.27,1024,15,cv,2,0,0
10/15/2014 03:00:00,3,59,65,76,12,82.27,1023,15,cv,2,0,0
10/15/2014 04:00:00,3,64,65,85,12,82.27,1023,15,cv,2,0,0
10/15/2014 05:00:00,3,64,63,76,12,82.27,1023,15,cv,2,0,0
10/15/2014 06:00:00,3,72,65,76,13,87.84,1023,15,cv,2,0,0
10/15/2014 07:00:00,3,72,71,79,12,82.27,1023,15,cv,3,0,0
10/15/2014 08:00:00,3,69,68,89,12,82.27,1023,15,cv,4,0,0
10/15/2014 09:00:00,3,74,71,94,12,82.27,1024,15,cv,5,0,0
10/15/2014 10:00:00,3,72,71,123,12,82.27,1024,15,SW,1,0,0
10/15/2014 11:00:00,3,73,,126,13,87.84,1024,15,SW,3,0,0
10/15/2014 12:00:00,3,79,61,97,13,87.84,1023,15,SW,4,0,0
10/15/2014 13:00:00,3,65,58,98,12,82.27,1021,15,cv,0,0,0
10/15/2014 14:00:00,3,56,46,76,13,87.84,1020,15,NW,2,0,0
10/15/2014 15:00:00,3,58,50,61,12,82.27,1019,15,cv,1,0,0
10/15/2014 16:00:00,3,72,80,76,12,77.17,1019,16,cv,2,0,0
10/15/2014 17:00:00,3,82,74,104,12,77.17,1019,16,cv,3,0,0
10/15/2014 18:00:00,3,76,70,105,12,77.17,1019,16,cv,4,0,0
10/15/2014 19:00:00,3,73,64,100,12,82.27,1020,15,NE,2,0,0
10/15/2014 20:00:00,3,46,47,82,12,77.17,1021,16,NW,2,0.1,0.1
10/15/2014 21:00:00,3,44,39,68,12,82.27,1022,15,NE,2,0,0
10/15/2014 22:00:00,3,51,47,75,13,87.84,1022,15,NW,2,0.1,0.1
10/15/2014 23:00:00,3,40,43,47,13,87.84,1023,15,cv,1,0.3,0.4
10/16/2014 00:00:00,3,38,44,53,13,87.84,1022,15,cv,2,0.8,1.2
10/16/2014 01:00:00,3,35,39,48,13,93.7,1022,14,cv,3,0.5,1.7
10/16/2014 02:00:00,3,29,36,41,13,93.7,1022,14,cv,4,0.1,1.8
10/16/2014 03:00:00,3,29,38,44,13,93.7,1022,14,cv,4,0.1,1.9
10/16/2014 04:00:00,3,34,40,40,13,93.7,1021,14,cv,4,0,0
10/16/2014 05:00:00,3,34,35,49,13,93.7,1021,14,cv,4,0,0
10/16/2014 06:00:00,3,33,36,48,13,93.7,1021,14,cv,4,0,0
10/16/2014 07:00:00,3,41,36,44,13,93.7,1022,14,cv,4,0,0
10/16/2014 08:00:00,3,47,50,47,13,87.84,1022,15,cv,4,0.1,0.1
10/16/2014 09:00:00,3,55,50,58,14,93.75,1023,15,cv,4,0,0
10/16/2014 10:00:00,3,57,52,56,14,87.93,1023,16,cv,4,0,0
10/16/2014 11:00:00,3,80,53,51,13,77.32,1023,17,cv,5,0,0
10/16/2014 12:00:00,3,70,56,59,13,77.32,1022,17,cv,6,0,0
10/16/2014 13:00:00,3,45,59,63,13,72.6,1021,18,NE,2,0,0
10/16/2014 14:00:00,3,57,64,99,14,77.48,1020,18,SE,2,0,0
10/16/2014 15:00:00,3,66,47,70,13,77.32,1020,17,NE,3,0,0
10/16/2014 16:00:00,3,57,31,41,13,77.32,1020,17,NE,5,0,0
10/16/2014 17:00:00,3,34,28,33,13,77.32,1020,17,NW,2,0,0
10/16/2014 18:00:00,3,30,28,36,13,77.32,1020,17,NE,3,0,0
10/16/2014 19:00:00,3,37,32,38,13,77.32,1021,17,NE,6,0,0
10/16/2014 20:00:00,3,40,42,43,13,82.4,1022,16,NW,2,0,0
10/16/2014 21:00:00,3,49,47,55,13,82.4,1023,16,NW,4,0,0
10/16/2014 22:00:00,3,52,48,54,13,82.4,1023,16,cv,1,0,0
10/16/2014 23:00:00,3,51,55,63,14,87.93,1023,16,cv,1,0,0
10/17/2014 00:00:00,3,44,50,57,14,87.93,1023,16,NW,1,0,0
10/17/2014 01:00:00,3,41,49,48,14,87.93,1022,16,cv,1,0,0
10/17/2014 02:00:00,3,42,43,46,14,93.75,1022,15,cv,1,0,0
10/17/2014 03:00:00,3,34,46,56,14,93.75,1022,15,cv,1,0.1,0.1
10/17/2014 04:00:00,3,34,48,39,14,93.75,1021,15,cv,2,0,0
10/17/2014 05:00:00,3,32,71,42,14,93.75,1021,15,cv,2,0,0
10/17/2014 06:00:00,3,42,74,50,14,93.75,1022,15,cv,2,0,0
10/17/2014 07:00:00,3,50,59,58,14,93.75,1022,15,cv,2,0,0
10/17/2014 08:00:00,3,51,84,78,14,93.75,1023,15,cv,3,0,0
10/17/2014 09:00:00,3,59,84,79,14,87.93,1024,16,cv,3,0,0
10/17/2014 10:00:00,3,53,66,93,14,87.93,1024,16,cv,3,0,0
10/17/2014 11:00:00,3,49,63,56,14,82.52,1024,17,cv,4,0,0
10/17/2014 12:00:00,3,49,52,46,14,77.48,1023,18,cv,5,,
10/17/2014 13:00:00,3,37,53,50,14,72.78,1022,19,cv,6,0,0
10/17/2014 14:00:00,3,49,63,55,13,68.2,1020,19,cv,7,0,0
10/17/2014 15:00:00,3,62,64,65,14,68.4,1020,20,cv,8,0,0
10/17/2014 16:00:00,3,67,51,72,14,68.4,1019,20,cv,10,0,0
10/17/2014 17:00:00,3,69,47,70,14,72.78,1019,19,SW,2,0,0
10/17/2014 18:00:00,3,68,47,61,15,77.64,1019,19,SW,4,0,0
10/17/2014 19:00:00,3,70,49,66,14,77.48,1019,18,SW,5,0,0
10/17/2014 20:00:00,3,75,51,69,15,82.65,1020,18,SW,6,0,0
10/17/2014 21:00:00,3,75,56,77,14,82.52,1020,17,cv,0,0,0
10/17/2014 22:00:00,3,69,65,86,15,88.02,1020,17,cv,0,0,0
10/17/2014 23:00:00,3,66,62,76,15,88.02,1020,17,cv,1,0,0
10/18/2014 00:00:00,3,66,60,78,14,82.52,1020,17,cv,2,0,0
10/18/2014 01:00:00,3,74,59,79,15,88.02,1019,17,cv,3,0,0
10/18/2014 02:00:00,3,81,65,78,14,82.52,1019,17,cv,4,0,0
10/18/2014 03:00:00,3,83,62,81,15,88.02,1018,17,cv,5,0,0
10/18/2014 04:00:00,3,88,62,82,15,88.02,1018,17,cv,6,0,0
10/18/2014 05:00:00,3,88,57,98,15,88.02,1017,17,cv,7,0,0
10/18/2014 06:00:00,3,73,52,99,15,88.02,1017,17,cv,8,0,0
10/18/2014 07:00:00,3,64,53,108,15,93.8,1018,16,cv,9,0,0
10/18/2014 08:00:00,3,64,66,106,15,93.8,1018,16,SW,1,0,0
10/18/2014 09:00:00,3,46,73,109,15,88.02,1018,17,cv,1,0,0
10/18/2014 10:00:00,3,70,87,117,15,88.02,1019,17,cv,1,0,0
10/18/2014 11:00:00,3,88,86,118,15,82.65,1018,18,cv,2,0,0
10/18/2014 12:00:00,3,84,78,101,15,77.64,1017,19,cv,3,0,0
10/18/2014 13:00:00,3,84,80,87,14,68.4,1016,20,SE,2,0,0
10/18/2014 14:00:00,3,79,65,78,15,68.61,1014,21,cv,1,0,0
10/18/2014 15:00:00,3,64,46,71,14,60.51,1013,22,SW,2,0,0
10/18/2014 16:00:00,3,47,42,47,14,64.32,1013,21,SE,3,0,0
10/18/2014 17:00:00,3,41,47,51,14,68.4,1013,20,SE,5,0,0
10/18/2014 18:00:00,3,44,43,58,14,68.4,1013,20,SE,7,0,0
10/18/2014 19:00:00,3,45,32,47,14,68.4,1014,20,SE,9,0,0
10/18/2014 20:00:00,3,40,30,45,14,72.78,1015,19,NE,3,0,0
10/18/2014 21:00:00,3,34,39,45,14,72.78,1016,19,SE,2,0,0
10/18/2014 22:00:00,3,33,40,51,14,72.78,1016,19,NE,2,0,0
10/18/2014 23:00:00,3,40,44,52,14,72.78,1016,19,NE,5,0,0
10/19/2014 00:00:00,3,40,51,58,15,82.65,1016,18,NE,7,0,0
10/19/2014 01:00:00,3,62,70,83,15,82.65,1016,18,cv,1,0,0
10/19/2014 02:00:00,3,65,82,87,15,88.02,1016,17,cv,2,0,0
10/19/2014 03:00:00,3,59,81,88,15,88.02,1015,17,cv,2,0,0
10/19/2014 04:00:00,3,54,79,84,15,88.02,1015,17,cv,2,0,0
10/19/2014 05:00:00,3,54,75,89,15,88.02,1015,17,cv,2,0,0
10/19/2014 06:00:00,3,49,71,76,15,88.02,1015,17,cv,2,0,0
10/19/2014 07:00:00,3,51,71,97,15,88.02,1016,17,cv,2,0,0
10/19/2014 08:00:00,3,55,76,96,15,88.02,1016,17,cv,2,0,0
10/19/2014 09:00:00,3,55,88,93,16,93.84,1017,17,cv,2,0,0
10/19/2014 10:00:00,3,62,98,105,15,82.65,1017,18,cv,3,0,0
10/19/2014 11:00:00,3,66,98,106,16,82.77,1017,19,cv,4,0,0
10/19/2014 12:00:00,3,73,106,106,16,77.79,1016,20,cv,5,,
10/19/2014 13:00:00,3,96,104,107,15,68.61,1015,21,SW,2,0,0
10/19/2014 14:00:00,3,92,105,113,15,68.61,1014,21,SW,4,0,0
10/19/2014 15:00:00,3,83,105,108,14,64.32,1013,21,cv,1,0,0
10/19/2014 16:00:00,3,73,91,106,15,68.61,1013,21,SW,2,0,0
10/19/2014 17:00:00,3,72,88,101,15,68.61,1014,21,SW,4,0,0
10/19/2014 18:00:00,3,72,81,95,15,68.61,1014,21,cv,1,0,0
10/19/2014 19:00:00,3,59,82,92,15,77.64,1014,19,SW,1,0,0
10/19/2014 20:00:00,3,56,80,74,16,82.77,1015,19,cv,0,0,0
10/19/2014 21:00:00,3,55,78,69,16,82.77,1015,19,cv,0,0,0
10/19/2014 22:00:00,3,64,85,88,16,82.77,1016,19,cv,0,0,0
10/19/2014 23:00:00,3,68,83,83,16,88.11,1015,18,cv,0,0,0
10/20/2014 00:00:00,3,63,77,90,16,88.11,1015,18,cv,0,0,0
10/20/2014 01:00:00,3,57,78,90,16,82.77,1015,19,cv,1,0,0
10/20/2014 02:00:00,3,56,78,98,16,88.11,1014,18,cv,1,0,0
10/20/2014 03:00:00,3,57,79,111,16,88.11,1014,18,SW,1,0,0
10/20/2014 04:00:00,3,57,74,111,16,88.11,1013,18,cv,0,0,0
10/20/2014 05:00:00,3,64,67,102,16,93.84,1013,17,cv,0,0,0
10/20/2014 06:00:00,3,78,69,107,16,93.84,1013,17,SE,1,0,0
10/20/2014 07:00:00,3,74,66,102,15,88.02,1014,17,cv,1,0,0
10/20/2014 08:00:00,3,87,74,129,15,88.02,1014,17,cv,2,0,0
10/20/2014 09:00:00,3,91,84,126,16,88.11,1015,18,cv,2,0,0
10/20/2014 10:00:00,3,90,93,124,17,88.2,1016,19,NE,2,0,0
10/20/2014 11:00:00,3,90,93,104,16,68.81,1015,22,NE,4,0,0
10/20/2014 12:00:00,3,90,93,70,15,60.74,1015,23,NE,6,0,0
10/20/2014 13:00:00,3,59,62,75,15,57.2,1014,24,SE,2,0,0
10/20/2014 14:00:00,3,57,54,80,14,56.95,1014,23,NE,2,0,0
10/20/2014 15:00:00,3,68,45,72,14,53.62,1013,24,NE,4,0,0
10/20/2014 16:00:00,3,41,35,54,13,50.24,1014,24,NE,6,0,0
10/20/2014 17:00:00,3,31,31,42,14,53.62,1014,24,NE,8,0,0
10/20/2014 18:00:00,3,36,37,53,14,53.62,1015,24,SE,2,0,0
10/20/2014 19:00:00,3,42,42,68,14,56.95,1016,23,cv,1,0,0
10/20/2014 20:00:00,3,59,55,69,16,77.79,1018,20,cv,1,0,0
10/20/2014 21:00:00,3,74,73,98,16,77.79,1019,20,NW,1,0,0
10/20/2014 22:00:00,3,103,83,118,16,77.79,1019,20,NW,2,0,0
10/20/2014 23:00:00,3,110,102,146,16,82.77,1020,19,SW,1,0,0
10/21/2014 00:00:00,3,100,108,148,16,82.77,1020,19,cv,0,0.2,0.2
10/21/2014 01:00:00,3,100,108,132,15,72.96,1021,20,cv,0,0.7,0.9
10/21/2014 02:00:00,3,85,113,125,15,77.64,1021,19,cv,1,0.1,1
10/21/2014 03:00:00,3,91,110,126,16,82.77,1021,19,cv,2,0,0
10/21/2014 04:00:00,3,107,105,139,16,88.11,1020,18,cv,2,0.2,0.2
10/21/2014 05:00:00,3,112,101,140,16,88.11,1021,18,SW,1,0,0
10/21/2014 06:00:00,3,112,101,123,16,88.11,1021,18,SW,3,0,0
10/21/2014 07:00:00,3,86,99,112,16,93.84,1021,17,cv,0,0,0
10/21/2014 08:00:00,3,83,104,102,16,88.11,1022,18,cv,1,0,0
10/21/2014 09:00:00,3,84,107,97,16,82.77,1023,19,cv,2,0,0
10/21/2014 10:00:00,3,74,88,99,16,77.79,1024,20,cv,3,0,0
10/21/2014 11:00:00,3,57,83,107,15,64.54,1024,22,SW,2,0,0
10/21/2014 12:00:00,3,44,74,95,15,60.74,1023,23,SW,4,,
10/21/2014 13:00:00,3,41,36,35,15,53.88,1022,25,cv,1,0,0
10/21/2014 14:00:00,3,35,41,46,11,36.87,1021,27,SE,2,0,0
10/21/2014 15:00:00,3,35,33,,9,32.25,1020,27,SW,2,0,0
10/21/2014 16:00:00,3,33,30,,12,41.78,1020,26,SE,2,0,0
10/21/2014 17:00:00,3,37,35,45,11,39.1,1020,26,cv,2,0,0
10/21/2014 18:00:00,3,47,47,71,11,41.49,1020,25,SE,3,0,0
10/21/2014 19:00:00,3,47,50,79,12,47.05,1020,24,SE,5,0,0
10/21/2014 20:00:00,3,46,47,62,12,49.97,1021,23,SE,7,0,0
10/21/2014 21:00:00,3,49,48,68,11,49.7,1022,22,SE,9,0,0
10/21/2014 22:00:00,3,47,57,62,12,56.44,1022,21,cv,1,0,0
10/21/2014 23:00:00,3,44,53,55,13,68.2,1022,19,cv,2,0,0
10/22/2014 00:00:00,3,48,47,59,13,72.6,1022,18,cv,3,0,0
10/22/2014 01:00:00,3,57,47,66,14,77.48,1022,18,cv,3,0,0
10/22/2014 02:00:00,3,60,48,76,15,82.65,1022,18,cv,3,0,0
10/22/2014 03:00:00,3,60,48,77,15,82.65,1021,18,cv,3,0,0
10/22/2014 04:00:00,3,68,58,69,15,77.64,1021,19,cv,3,0,0
10/22/2014 05:00:00,3,60,62,66,14,72.78,1021,19,cv,3,0,0
10/22/2014 06:00:00,3,56,60,67,15,82.65,1021,18,cv,4,0,0
10/22/2014 07:00:00,3,53,59,64,14,68.4,1021,20,SE,2,0,0
10/22/2014 08:00:00,3,41,60,49,14,68.4,1022,20,SE,4,0,0
10/22/2014 09:00:00,3,32,55,45,14,68.4,1022,20,NE,2,0,0
10/22/2014 10:00:00,3,29,57,37,14,68.4,1023,20,cv,1,0,0
10/22/2014 11:00:00,3,31,47,39,13,64.09,1023,20,cv,1,0.1,0.1
10/22/2014 12:00:00,3,67,56,42,13,60.27,1022,21,cv,1,,
10/22/2014 13:00:00,3,61,50,68,15,72.96,1021,20,cv,2,0,0
10/22/2014 14:00:00,3,70,63,69,15,72.96,1020,20,NW,2,0,0
10/22/2014 15:00:00,3,70,93,78,15,72.96,1020,20,NW,5,0,0
10/22/2014 16:00:00,3,84,94,115,15,72.96,1019,20,NW,7,0,0
10/22/2014 17:00:00,3,62,84,105,15,72.96,1019,20,NW,9,,
10/22/2014 18:00:00,3,60,71,97,14,68.4,1020,20,NW,11,,
10/22/2014 19:00:00,3,43,77,93,14,72.78,1020,19,NW,12,,
10/22/2014 20:00:00,3,59,66,93,14,72.78,1021,19,NW,14,,
10/22/2014 21:00:00,3,59,76,103,14,72.78,1022,19,NW,16,,
10/22/2014 22:00:00,3,53,78,87,15,82.65,1022,18,cv,1,,
10/22/2014 23:00:00,3,71,67,103,15,82.65,1023,18,cv,1,,
